hex_index,polygon
882aa8c665fffff,"POLYGON ((-76.54228981245494 39.273883670340275, -76.54842105358371 39.27271087852569, -76.55009108110866 39.26829341611311, -76.54563077563112 39.26504902407766, -76.5395004562749 39.26622155179673, -76.53782952071504 39.270638735612295, -76.54228981245494 39.273883670340275))"
882aa8d5edfffff,"POLYGON ((-76.55403090964575 39.33313441317168, -76.56016951786609 39.33196009546838, -76.56184053818005 39.32753893599325, -76.55737386089162 39.3242923728351, -76.55123617653119 39.32546642598459, -76.54956424569097 39.32988730681148, -76.55403090964575 39.33313441317168))"
882aa8c0dbfffff,"POLYGON ((-76.62425176934852 39.282771312148746, -76.6303822086689 39.28159407816138, -76.63204495389536 39.27717489068175, -76.62757816983424 39.273933214305636, -76.62144865114566 39.275110182649804, -76.61978499597747 39.27952909297862, -76.62425176934852 39.282771312148746))"
882aa8c2bbfffff,"POLYGON ((-76.61146208619712 39.301627228996715, -76.61759526221648 39.30045037572201, -76.6192598524776 39.29603025145427, -76.61479217723004 39.29278725789303, -76.6086599228054 39.29396384568281, -76.60699442212484 39.29838369248413, -76.61146208619712 39.301627228996715))"
882aa8d5b3fffff,"POLYGON ((-76.54508006894837 39.28154651918633, -76.55121223209632 39.280373463193484, -76.55288227017776 39.27595550359008, -76.54842105358371 39.27271087852569, -76.54228981245494 39.273883670340275, -76.54061886599246 39.27830135136302, -76.54508006894837 39.28154651918633))"
882aa8c095fffff,"POLYGON ((-76.65822129092496 39.268043818984495, -76.66434901984343 39.26686502958891, -76.66600810249744 39.2624462269473, -76.66154036634879 39.25920649013568, -76.65541355687427 39.26038501332318, -76.65375356419528 39.26480353949567, -76.65822129092496 39.268043818984495))"
882aa8c2e3fffff,"POLYGON ((-76.6226797905085 39.332288044267194, -76.62881665536925 39.33111012822134, -76.6304812782898 39.326688016591945, -76.62600994824987 39.323444098372164, -76.61987400596901 39.324621748600464, -76.61820847123954 39.32904358283141, -76.6226797905085 39.332288044267194))"
882aa8d5e9fffff,"POLYGON ((-76.54342565388835 39.3310610347176, -76.54956424569097 39.32988730681148, -76.55123617653119 39.32546642598459, -76.54677042590365 39.32221955186057, -76.54063275807245 39.32339301541727, -76.53895991698909 39.32781361741284, -76.54342565388835 39.3310610347176))"
882aa8c54dfffff,"POLYGON ((-76.6342272679709 39.25625988828792, -76.64035405272224 39.25508254085339, -76.64201494760788 39.250664788712946, -76.63754996695084 39.247424660824834, -76.63142410162435 39.24860174254148, -76.62976229762091 39.253019217829475, -76.6342272679709 39.25625988828792))"
882aa8d511fffff,"POLYGON ((-76.53840616560991 39.34432504495626, -76.54454658946128 39.34315137824966, -76.54621945223971 39.33872978298891, -76.54175280191333 39.33548213338163, -76.53561330264003 39.33665553577759, -76.53393952920686 39.34107685205693, -76.53840616560991 39.34432504495626))"
882aa8c043fffff,"POLYGON ((-76.66793589777942 39.34821443916027, -76.6740737347743 39.34703389661739, -76.67573471418963 39.3426101806396, -76.67125876998553 39.33936728381588, -76.66512185536271 39.34054755964124, -76.66345996266318 39.34497099897301, -76.66793589777942 39.34821443916027))"
882aa8c0ebfffff,"POLYGON ((-76.66946128724196 39.29868632294328, -76.6755926963871 39.29750646788218, -76.67725180552266 39.293085676572495, -76.67278041701636 39.2898450166893, -76.66664992829568 39.29102460520899, -76.66498990774781 39.295445120118536, -76.66946128724196 39.29868632294328))"
882aa8c2ebfffff,"POLYGON ((-76.61487647323702 39.33788796711898, -76.62101424749024 39.33671037517614, -76.6226797905085 39.332288044267194, -76.61820847123954 39.32904358283141, -76.61207161992571 39.33022090907768, -76.61040516503289 39.334642962421626, -76.61487647323702 39.33788796711898))"
882aa8c2a7fffff,"POLYGON ((-76.6460787667985 39.31548764872352, -76.65221290366355 39.31430876196978, -76.65387476823449 39.309887309506166, -76.64940340764271 39.30664502066067, -76.6432701922795 39.307823641234464, -76.64160741609737 39.312244816798966, -76.6460787667985 39.31548764872352))"
882aa8c733fffff,"POLYGON ((-76.59965717603805 39.2424072151805, -76.60578300064005 39.24123189604816, -76.60744661337222 39.23681547251527, -76.60298530952333 39.23357464549794, -76.59686040443788 39.2347496996059, -76.59519588377569 39.23916584572101, -76.59965717603805 39.2424072151805))"
882aa8c001fffff,"POLYGON ((-76.68353169979508 39.33700581885915, -76.68966771474422 39.335824629839394, -76.69132685495168 39.33140135430709, -76.68685089345173 39.328159544072655, -76.68071580015456 39.32934046613371, -76.67905574679648 39.333763465353066, -76.68353169979508 39.33700581885915))"
882aa8c705fffff,"POLYGON ((-76.60025885628431 39.2709780685695, -76.60638834740095 39.26980227673595, -76.60805290357406 39.26538414097476, -76.60358887775453 39.26214207454627, -76.59746030724875 39.26331760122713, -76.59579484204276 39.26773545945457, -76.60025885628431 39.2709780685695))"
882aa8c295fffff,"POLYGON ((-76.60366249289547 39.307224102418395, -76.60979657687047 39.30604757276293, -76.61146208619712 39.301627228996715, -76.60699442212484 39.29838369248413, -76.60086126010329 39.29955995677557, -76.59919484029189 39.30398002290898, -76.60366249289547 39.307224102418395))"
882aa8c03bfffff,"POLYGON ((-76.68569410944623 39.3160729027074, -76.69182737108106 39.31489192492451, -76.69348558052866 39.31046986352871, -76.68901144082032 39.307229056062546, -76.68287909998665 39.30840976693335, -76.68121997815112 39.31283155214757, -76.68569410944623 39.3160729027074))"
882aa8c215fffff,"POLYGON ((-76.62329647203178 39.36089350552953, -76.62943701658355 39.359715115997574, -76.63110258393063 39.355291295486616, -76.62662851973626 39.35204614198654, -76.62048889886417 39.353224265572216, -76.61882241859827 39.357647808569496, -76.62329647203178 39.36089350552953))"
882aa8c737fffff,"POLYGON ((-76.61024521524 39.24447295547623, -76.61637105385678 39.24329704887391, -76.61803375837822 39.23888034810596, -76.61357153258449 39.23563983114081, -76.60744661337222 39.23681547251527, -76.60578300064005 39.24123189604816, -76.61024521524 39.24447295547623))"
882aa8d537fffff,"POLYGON ((-76.5752442505027 39.337278466826646, -76.5813828902322 39.33610296935187, -76.58305208864473 39.33168125312984, -76.57858355851154 39.32843531262981, -76.57244584241828 39.32961054514203, -76.57077573291357 39.33403198308224, -76.5752442505027 39.337278466826646))"
882aa8c0adfffff,"POLYGON ((-76.6956424069915 39.28954423391177, -76.7017720082892 39.28836314595668, -76.70342837052691 39.28394252063521, -76.69895604311698 39.28070325911802, -76.6928273614118 39.28188408008762, -76.6911700876148 39.2863044295251, -76.6956424069915 39.28954423391177))"
882aa8c2e9fffff,"POLYGON ((-76.61768223274125 39.34555575269291, -76.62382093018053 39.34437789497026, -76.62548648139806 39.33995506745526, -76.62101424749024 39.33671037517614, -76.61487647323702 39.33788796711898, -76.61321000979703 39.34231051708605, -76.61768223274125 39.34555575269291))"
882aa8c2d9fffff,"POLYGON ((-76.57244584241828 39.32961054514203, -76.57858355851154 39.32843531262981, -76.58025274733376 39.32401409308156, -76.57578513089891 39.32076838430949, -76.56964833819471 39.32194335194217, -76.56797823862787 39.32636429319188, -76.57244584241828 39.32961054514203))"
882aa8c2adfffff,"POLYGON ((-76.64108948874163 39.32875338247038, -76.64722545701535 39.3275745528766, -76.64888824813727 39.323152383699664, -76.64441598310157 39.31990932113013, -76.63828093693506 39.32108788458138, -76.63661723378827 39.32550977670997, -76.64108948874163 39.32875338247038))"
882aa8c045fffff,"POLYGON ((-76.68136738507971 39.3579445918145, -76.68750615579785 39.35676319197276, -76.68916622775731 39.352338703031045, -76.68468844300408 39.34909589034059, -76.67855059478984 39.35027702317713, -76.67688960891617 39.35470123567445, -76.68136738507971 39.3579445918145))"
882aa8c2a9fffff,"POLYGON ((-76.6304812782898 39.326688016591945, -76.63661723378827 39.32550977670997, -76.63828093693506 39.32108788458138, -76.6338095964178 39.31784450953205, -76.62767456313979 39.319022483475564, -76.62600994824987 39.323444098372164, -76.6304812782898 39.326688016591945))"
882aa8c463fffff,"POLYGON ((-76.58348109155769 39.22502621236896, -76.58960506269392 39.22385201020719, -76.59126956506877 39.21943685934079, -76.58681100335673 39.21619618823511, -76.58068795135803 39.21737012574173, -76.57902254202475 39.22178499897466, -76.58348109155769 39.22502621236896))"
882aa8c04dfffff,"POLYGON ((-76.67356671036083 39.36355037698752, -76.67970639283827 39.36236930075911, -76.68136738507971 39.3579445918145, -76.67688960891617 39.35470123567445, -76.67075084930312 39.355882045018326, -76.66908894308054 39.36030647735194, -76.67356671036083 39.36355037698752))"
882aa8c0ddfffff,"POLYGON ((-76.63765576199913 39.292497809624535, -76.64378713509608 39.29131972116077, -76.64544897762612 39.28689975960207, -76.64098035771991 39.28365816342301, -76.63484990538755 39.28483598595663, -76.63318715228787 39.28925567056476, -76.63765576199913 39.292497809624535))"
882aa8c0e9fffff,"POLYGON ((-76.67227355347514 39.306348768129816, -76.67840588329008 39.30516864644388, -76.68006499882078 39.300747358146076, -76.6755926963871 39.29750646788218, -76.66946128724196 39.29868632294328, -76.66780125995166 39.30310733485832, -76.67227355347514 39.306348768129816))"
882aa8d527fffff,"POLYGON ((-76.59145554094174 39.354687101848945, -76.59759604355186 39.35351048381716, -76.59926434880751 39.349087496398475, -76.59479306361538 39.345841405041675, -76.58865348502358 39.34701775774042, -76.58698426769722 39.351440467094356, -76.59145554094174 39.354687101848945))"
882aa8c281fffff,"POLYGON ((-76.6092676723818 39.32255457879597, -76.61540360100285 39.32137751816311, -76.61706912735407 39.31695618068201, -76.61259963635487 39.313712181398074, -76.60646463018006 39.31488897650066, -76.60479819264957 39.31931003638281, -76.6092676723818 39.32255457879597))"
882aa8d517fffff,"POLYGON ((-76.54621945223971 39.33872978298891, -76.55235896826127 39.33755579065053, -76.55403090964575 39.33313441317168, -76.54956424569097 39.32988730681148, -76.54342565388835 39.3310610347176, -76.54175280191333 39.33548213338163, -76.54621945223971 39.33872978298891))"
882aa8c005fffff,"POLYGON ((-76.69414459185079 39.33906666967787, -76.70028061736174 39.33788489065758, -76.7019388441375 39.33346133899637, -76.69746195892509 39.330219842449495, -76.69132685495168 39.33140135430709, -76.68966771474422 39.335824629839394, -76.69414459185079 39.33906666967787))"
882aa8d513fffff,"POLYGON ((-76.53561330264003 39.33665553577759, -76.54175280191333 39.33548213338163, -76.54342565388835 39.3310610347176, -76.53895991698909 39.32781361741284, -76.53282134204613 39.32898675558098, -76.53114757976388 39.33340757524715, -76.53561330264003 39.33665553577759))"
882aa8c465fffff,"POLYGON ((-76.59686040443788 39.2347496996059, -76.60298530952333 39.23357464549794, -76.60464891350166 39.22915871953735, -76.60018852006986 39.225918125084625, -76.59406453425558 39.22709291425115, -76.59240002269281 39.231508562777314, -76.59686040443788 39.2347496996059))"
882aa8c237fffff,"POLYGON ((-76.64952058840095 39.35175423885756, -76.65565932447379 39.35057461033614, -76.65732213733082 39.346150951279945, -76.65284712727525 39.34290719770694, -76.64670931404844 39.34408655983578, -76.64504558812251 39.348509941895415, -76.64952058840095 39.35175423885756))"
882aa8c0b9fffff,"POLYGON ((-76.66881766857907 39.27010499740052, -76.67494540908486 39.2689256198384, -76.67660358143367 39.26450654091099, -76.67213492367271 39.26126711579677, -76.66600810249744 39.2624462269473, -76.66434901984343 39.26686502958891, -76.66881766857907 39.27010499740052))"
882aa8c76dfffff,"POLYGON ((-76.6086599228054 39.29396384568281, -76.61479217723004 39.29278725789303, -76.61645675910286 39.2883676306448, -76.61198999671478 39.28512486863504, -76.6058586636388 39.28630119102303, -76.60419317169345 39.29072054078793, -76.6086599228054 39.29396384568281))"
882aa8c2e5fffff,"POLYGON ((-76.6360974285363 39.34202126512757, -76.64223522921466 39.34084249311886, -76.64389894763741 39.33641960763093, -76.63942577791194 39.33317577131459, -76.63328889994672 39.33435427721832, -76.63162426908518 39.3387768855086, -76.6360974285363 39.34202126512757))"
882aa8c29bfffff,"POLYGON ((-76.58245998808447 39.30308692409039, -76.5885940429642 39.30191157263412, -76.59026137297843 39.29749178431667, -76.5857955581251 39.29424762541996, -76.57966242542325 39.29542271192023, -76.57799418548824 39.29984222223862, -76.58245998808447 39.30308692409039))"
882aa8c00dfffff,"POLYGON ((-76.68634850885367 39.34467189790085, -76.69248544570048 39.34349044183889, -76.69414459185079 39.33906666967787, -76.68966771474422 39.335824629839394, -76.68353169979508 39.33700581885915, -76.68187164014599 39.341429314724735, -76.68634850885367 39.34467189790085))"
882aa8c013fffff,"POLYGON ((-76.66448028014926 39.311950076041654, -76.67061351953254 39.31077027697866, -76.67227355347514 39.306348768129816, -76.66780125995166 39.30310733485832, -76.66166894159744 39.30428686741693, -76.6600079958287 39.30870809971665, -76.66448028014926 39.311950076041654))"
882aa8c667fffff,"POLYGON ((-76.5395004562749 39.26622155179673, -76.54563077563112 39.26504902407766, -76.54730079251159 39.260632058927044, -76.54284139781606 39.25738790007438, -76.53671199998576 39.25856016378065, -76.53504107541643 39.26297685031794, -76.5395004562749 39.26622155179673))"
882aa8d587fffff,"POLYGON ((-76.54285739165954 39.302466839087124, -76.54899230592402 39.301293579101944, -76.55066328456647 39.29687440688514, -76.546200258174 39.29362877333317, -76.5400662667805 39.29480176909586, -76.53839437900005 39.2992206625985, -76.54285739165954 39.302466839087124))"
882aa8c767fffff,"POLYGON ((-76.61365457011013 39.28070573847779, -76.61978499597747 39.27952909297862, -76.62144865114566 39.275110182649804, -76.61698279019814 39.27186819511948, -76.61085328507517 39.27304457517921, -76.60918872024644 39.27746320817409, -76.61365457011013 39.28070573847779))"
882aa8d5e3fffff,"POLYGON ((-76.54844234611126 39.31779916775737, -76.55457910685912 39.31662537907883, -76.55625010651409 39.31220521308965, -76.55178525534456 39.30895911442578, -76.54564941796195 39.31013263871622, -76.54397750847525 39.31455252602411, -76.54844234611126 39.31779916775737))"
882aa8c28dfffff,"POLYGON ((-76.61207161992571 39.33022090907768, -76.61820847123954 39.32904358283141, -76.61987400596901 39.324621748600464, -76.61540360100285 39.32137751816311, -76.6092676723818 39.32255457879597, -76.60760122612551 39.32697613544491, -76.61207161992571 39.33022090907768))"
882aa8c219fffff,"POLYGON ((-76.60487304486841 39.36442684336075, -76.61101448605494 39.36324936926677, -76.61268188758397 39.35882560754291, -76.6082087607199 39.35557959774248, -76.60206824368619 39.356756806215806, -76.60039992945535 39.361180290075524, -76.60487304486841 39.36442684336075))"
882aa8d533fffff,"POLYGON ((-76.56463710871758 39.3352068906418, -76.57077573291357 39.33403198308224, -76.57244584241828 39.32961054514203, -76.56797823862787 39.32636429319188, -76.56184053818005 39.32753893599325, -76.56016951786609 39.33196009546838, -76.56463710871758 39.3352068906418))"
882aa8c05dfffff,"POLYGON ((-76.65732213733082 39.346150951279945, -76.66345996266318 39.34497099897301, -76.66512185536271 39.34054755964124, -76.66064683582368 39.33730434941157, -76.6545099329773 39.33848403520515, -76.65284712727525 39.34290719770694, -76.65732213733082 39.346150951279945))"
882aa8c285fffff,"POLYGON ((-76.61987400596901 39.324621748600464, -76.62600994824987 39.323444098372164, -76.62767456313979 39.319022483475564, -76.62320414730146 39.315778796188084, -76.61706912735407 39.31695618068201, -76.61540360100285 39.32137751816311, -76.61987400596901 39.324621748600464))"
882aa8c017fffff,"POLYGON ((-76.67508672742095 39.31401194054175, -76.68121997815112 39.31283155214757, -76.68287909998665 39.30840976693335, -76.67840588329008 39.30516864644388, -76.67227355347514 39.306348768129816, -76.67061351953254 39.31077027697866, -76.67508672742095 39.31401194054175))"
882aa8c083fffff,"POLYGON ((-76.66102993056225 39.27570335300326, -76.66715857916967 39.27452429731632, -76.66881766857907 39.27010499740052, -76.66434901984343 39.26686502958891, -76.65822129092496 39.268043818984495, -76.65656129114404 39.27246284244834, -76.66102993056225 39.27570335300326))"
882aa8c0abfffff,"POLYGON ((-76.68222728464438 39.279824738434215, -76.68835595575825 39.27864450594957, -76.69001322358362 39.2742246536802, -76.68554273131804 39.27098530994574, -76.67941497966589 39.27216527573189, -76.67775680090837 39.27658485191623, -76.68222728464438 39.279824738434215))"
882aa8c0d5fffff,"POLYGON ((-76.64544897762612 39.28689975960207, -76.65157944252925 39.28572134846425, -76.65324036702923 39.28130160723269, -76.64877173722077 39.278060553888594, -76.64264219272359 39.27923869897577, -76.64098035771991 39.28365816342301, -76.64544897762612 39.28689975960207))"
882aa8d535fffff,"POLYGON ((-76.57804356287282 39.34494711676932, -76.58418312648573 39.34377135424899, -76.58585233439966 39.33934914142507, -76.5813828902322 39.33610296935187, -76.5752442505027 39.337278466826646, -76.5735741311489 39.34170040138552, -76.57804356287282 39.34494711676932))"
882aa8c00bfffff,"POLYGON ((-76.6729197428521 39.33494406442975, -76.67905574679648 39.333763465353066, -76.68071580015456 39.32934046613371, -76.67624076252875 39.32609834245319, -76.67010568035049 39.32727867477521, -76.66844471412305 39.33170139749761, -76.6729197428521 39.33494406442975))"
882aa8c299fffff,"POLYGON ((-76.5852584540742 39.31075186517526, -76.59139343137836 39.309576248680024, -76.59306077064379 39.30515596343559, -76.5885940429642 39.30191157263412, -76.58245998808447 39.30308692409039, -76.58079173855128 39.30750693135248, -76.5852584540742 39.31075186517526))"
882aa8c099fffff,"POLYGON ((-76.63983631309647 39.271578366730715, -76.64596493743306 39.27040048761096, -76.64762584730501 39.265981740782344, -76.64315904274166 39.26274114985729, -76.63703133832031 39.263918763092846, -76.63536951863797 39.26833723310299, -76.63983631309647 39.271578366730715))"
882aa8c0e3fffff,"POLYGON ((-76.67725180552266 39.293085676572495, -76.68338230548983 39.29190549927544, -76.68504049679433 39.28748492879164, -76.68056909956827 39.28424481180402, -76.6744395196666 39.285424722439394, -76.67278041701636 39.2898450166893, -76.67725180552266 39.293085676572495))"
882aa8c059fffff,"POLYGON ((-76.64670931404844 39.34408655983578, -76.65284712727525 39.34290719770694, -76.6545099329773 39.33848403520515, -76.65003583826456 39.335240511811286, -76.64389894763741 39.33641960763093, -76.64223522921466 39.34084249311886, -76.64670931404844 39.34408655983578))"
882aa8c74dfffff,"POLYGON ((-76.57966242542325 39.29542271192023, -76.5857955581251 39.29424762541996, -76.58746287879933 39.289828334100996, -76.58299797643703 39.2865844072635, -76.57686576566655 39.287759228890735, -76.57519753541837 39.292178242193934, -76.57966242542325 39.29542271192023))"
882aa8c063fffff,"POLYGON ((-76.69696323875006 39.34673271112573, -76.70310018604418 39.34555066485914, -76.70475841841449 39.341126616586884, -76.70028061736174 39.33788489065758, -76.69414459185079 39.33906666967787, -76.69248544570048 39.34349044183889, -76.69696323875006 39.34673271112573))"
882aa8c0cbfffff,"POLYGON ((-76.64046252415478 39.300160361459255, -76.64659481826199 39.29898200698212, -76.64825666822877 39.2945615483835, -76.64378713509608 39.29131972116077, -76.63765576199913 39.292497809624535, -76.63599300111571 39.2969179912897, -76.64046252415478 39.300160361459255))"
882aa8c057fffff,"POLYGON ((-76.66230872162625 39.33288140668889, -76.66844471412305 39.33170139749761, -76.67010568035049 39.32727867477521, -76.66563156676028 39.32403623789014, -76.6594964961435 39.32521598053076, -76.65783461732809 39.32963842657234, -76.66230872162625 39.33288140668889))"
882aa8c445fffff,"POLYGON ((-76.56789868157902 39.236204610832615, -76.57402446149833 39.23503105375996, -76.57569079717793 39.230615463028165, -76.57123226011645 39.22737370729992, -76.56510740004835 39.22854699995871, -76.56344015728159 39.23296231272514, -76.56789868157902 39.236204610832615))"
882aa8c2cbfffff,"POLYGON ((-76.58585233439966 39.33934914142507, -76.59199098922035 39.338173053976256, -76.59365927625798 39.33375105965575, -76.5891898199414 39.33050543084791, -76.58305208864473 39.33168125312984, -76.5813828902322 39.33610296935187, -76.58585233439966 39.33934914142507))"
882aa8d5e5fffff,"POLYGON ((-76.56184053818005 39.32753893599325, -76.56797823862787 39.32636429319188, -76.56964833819471 39.32194335194217, -76.56518164786719 39.31869733194098, -76.5590448709203 39.319871710067105, -76.55737386089162 39.3242923728351, -76.56184053818005 39.32753893599325))"
882aa8c23dfffff,"POLYGON ((-76.64452846016242 39.365026590279, -76.6506690304593 39.36384701945526, -76.65233277112148 39.3594226444686, -76.64785685506186 39.356178117416775, -76.64171720821774 39.3573574218855, -76.64005255407196 39.36178151972627, -76.64452846016242 39.365026590279))"
882aa8d5a1fffff,"POLYGON ((-76.56405603963252 39.30661115190226, -76.57019098629961 39.30543671377983, -76.5718601458183 39.30101698468318, -76.56739526846452 39.297771972022865, -76.56126124444563 39.298946145514535, -76.5595911752238 39.30336559626272, -76.56405603963252 39.30661115190226))"
882aa8c2bdfffff,"POLYGON ((-76.62486875407122 39.31135767809607, -76.63100286537497 39.31017997000777, -76.63266655288689 39.30575907152594, -76.62819704023445 39.30251615836386, -76.6220638506588 39.303693600680134, -76.62039925209868 39.30811422189583, -76.62486875407122 39.31135767809607))"
882aa8c717fffff,"POLYGON ((-76.58127792072179 39.24593135255866, -76.58740463596043 39.24475694349103, -76.58907007362828 39.240340577441664, -76.58460970386233 39.23709889819179, -76.5784839086092 39.23827304255917, -76.57681756322756 39.24268913084215, -76.58127792072179 39.24593135255866))"
882aa8d515fffff,"POLYGON ((-76.54901415355079 39.34639926000483, -76.55515459403894 39.3452250031513, -76.5568265458792 39.3408031290923, -76.55235896826127 39.33755579065053, -76.54621945223971 39.33872978298891, -76.54454658946128 39.34315137824966, -76.54901415355079 39.34639926000483))"
882aa8c0cdfffff,"POLYGON ((-76.65387476823449 39.309887309506166, -76.6600079958287 39.30870809971665, -76.66166894159744 39.30428686741693, -76.65719757140808 39.30104512160472, -76.65106526495647 39.3022240650937, -76.64940340764271 39.30664502066067, -76.65387476823449 39.309887309506166))"
882aa8c0d3fffff,"POLYGON ((-76.63204495389536 39.27717489068175, -76.63817448570872 39.27599733399507, -76.63983631309647 39.271578366730715, -76.63536951863797 39.26833723310299, -76.6292409070981 39.269514524025894, -76.62757816983424 39.273933214305636, -76.63204495389536 39.27717489068175))"
882aa8d525fffff,"POLYGON ((-76.59425850257968 39.36235717352345, -76.60039992945535 39.361180290075524, -76.60206824368619 39.356756806215806, -76.59759604355186 39.35351048381716, -76.59145554094174 39.354687101848945, -76.58978631429206 39.35911030766084, -76.59425850257968 39.36235717352345))"
882aa8c715fffff,"POLYGON ((-76.58407283393814 39.253590392801954, -76.59020046940797 39.25241571895121, -76.5918659163438 39.24799885543811, -76.58740463596043 39.24475694349103, -76.58127792072179 39.24593135255866, -76.57961156572642 39.25034793832192, -76.58407283393814 39.253590392801954))"
882aa8c293fffff,"POLYGON ((-76.59026137297843 39.29749178431667, -76.59639452056076 39.296316108950094, -76.59806093137907 39.2918965397984, -76.59359510456227 39.28865292381143, -76.58746287879933 39.289828334100996, -76.5857955581251 39.29424762541996, -76.59026137297843 39.29749178431667))"
882aa8c745fffff,"POLYGON ((-76.58746287879933 39.289828334100996, -76.59359510456227 39.28865292381143, -76.59526150629856 39.28423385171295, -76.59079659187236 39.28099046771891, -76.5846652876825 39.28216561301447, -76.58299797643703 39.2865844072635, -76.58746287879933 39.289828334100996))"
882aa8c2edfffff,"POLYGON ((-76.62829407906342 39.34762281793752, -76.63443278982349 39.34644437000678, -76.6360974285363 39.34202126512757, -76.63162426908518 39.3387768855086, -76.62548648139806 39.33995506745526, -76.62382093018053 39.34437789497026, -76.62829407906342 39.34762281793752))"
882aa8c257fffff,"POLYGON ((-76.60767875278025 39.372097607605795, -76.61382111836681 39.370919867807984, -76.61548852843322 39.366495609732304, -76.61101448605494 39.36324936926677, -76.60487304486841 39.36442684336075, -76.60320472175178 39.36885082358936, -76.60767875278025 39.372097607605795))"
882aa8c069fffff,"POLYGON ((-76.69198485693327 39.36000623402176, -76.69812363831302 39.3588242436246, -76.69978279607672 39.354399478422735, -76.69530408674764 39.35115697984328, -76.68916622775731 39.352338703031045, -76.68750615579785 39.35676319197276, -76.69198485693327 39.36000623402176))"
882aa8d51dfffff,"POLYGON ((-76.54119993138004 39.35199528289049, -76.5473412800573 39.350821351790415, -76.54901415355079 39.34639926000483, -76.54454658946128 39.34315137824966, -76.53840616560991 39.34432504495626, -76.53673238111399 39.34874685777696, -76.54119993138004 39.35199528289049))"
